cookie,sme_id
12534411264533338,5050370
12544192858788463,5050702
12314197551992078,5050741
12331859874214304,5050613
12498587173533858,5049007
12515019378414726,5050721
12317122633012009,5050148
12314359454531614,5049147
12547268050439834,5027744
12548668779515939,4080025
12447903068485393,5050702
12506675577655642,5050868
12548476252428759,5050702
12488241690174335,5050622
12322101070372617,5007818
12547843251939712,5049716
1246090669296946,5050505
12344440137135371,5049581
12420427749635311,5050897
12537476555073503,5050837
12542418437779691,5050622
12384665051732691,5050348
12314524619887482,5048828
12364359373592825,5047625
12318885673708666,5047598
12358210598947441,5050556
12548534318489061,5044093
12545954040552118,5050866
12314471422346816,5046738
12548665551914566,5050064
12443758119962704,5050868
12537835842318234,5049747
12546673357809406,5050876
0,5050868
12323626907096523,5050075
12418243902861289,5050868
12476847102465841,5050075
12384665051732691,5050075
12316221382344547,5050868
12548666987548150,5050868
12314486426784354,5050556
12314182578759774,5050622
12457587127176509,5049911
12537476555073503,5050825
12341247825506380,5049534
12314576986402908,5050868
12314265606577917,5050866
12460232916393591,4330620
12505964238311937,5022683
12314323965319469,5050521
12370561516561886,5050817
12324627599073235,5050622
0,5009915
12314486426784354,5049581
12475162911167382,5050868
12548667809011087,5049022
12447190674216237,5049007
12546428278222534,5049377
12548365145469636,5049374
12481646452933511,5048507
12524223153501554,5048580
12376449543108973,5050492
12548668675551107,5050325
12546428278222534,5024654
12384665051732691,5050780
12318793695966197,5050132
12491492088905714,5050765
12470857597968782,5044093
12476847102465841,5049007
12541376565921123,4875175
12353516709744627,5049581
12464644953123435,5050442
12346509237654870,5050581
12384665051732691,5050075
12513878758064729,5050702
12481038126313269,5050409
12548668901403925,5049022
12513642013245282,5050866
12548667364367890,4854062
1242146387156126,4975550
12548637439488321,5050726
12314213963127826,5050702
12536183012501729,4341669
0,5050868
12537476555073503,5050780
12544842966718650,5050756
12407662773662862,5050765
12545202829053820,5049581
12441018522256297,5050456
12487679980945079,5050780
12537434794385666,5050064
12533895796339227,5050402
12320409725932507,5048788
12314253217811687,5050825
12534411264533338,5049911
12548620475317168,5050780
12504000788227876,5050702
12317149260834202,5050702
0,5050868
12548668942188373,5050866
12548667809011087,5044093
12548637439488321,5050857
12331764331246167,5050857
12475162911167382,5050699
12537476555073503,5050547
12546710778019958,5050866
12314486426784354,5050075
12331512551412612,5050866
0,5050741
12476847102465841,5050012
12314486426784354,5050348
0,5050158
12443639891581,5044093
12548330475284232,5050702
12481646452933511,5045189
12547703740461280,5050868
12488806951093946,5050868
12405574954689589,5047953
10098450458437018,4892603
12401687721967588,5050780
12502057502961193,3491600
12340462131639780,5050622
12314207999684059,5050699
12535720814864784,5050740
12347311773604995,5050492
12547703740461280,5050866
12548668942188373,5050702
12314245730019210,5045575
12475200190493167,5050868
12524160098637921,5047780
12467859860942627,5050868
12546710778019958,5050765
12470660918129566,5050556
12548520318892459,5044443
12432837300925585,5050028
12367714295302949,5049705
12534598363213367,5050740
12352236508716320,5049581
12314433945119544,5050556
12314435183115627,5050866
12470815385318244,5044443
12368888498127851,5050505
12502057502961193,5032744
12331859874214304,5050409
12547703740461280,5050702
12525861258874602,5049377
12315195792299852,5049581
12314486426784354,5049716
12475200190493167,5050857
12447774116351611,5048957
12531348666658747,5050544
12546710778019958,5050622
12414533838129387,5050702
12547703740461280,5050721
12443639891581,5042615
1254231647147632,5048755
12314472405711281,5050544
12461814456442159,4117042
12322771839491288,5049222
12539654071197563,5050765
12314438827696783,5050741
12395014057226897,3436206
12519182324531511,2623952
12544278803568459,4295308
12547752428366923,5050765
12317759352964151,5050899
12315835339779586,5050868
12515019378414726,5050868
12314605896286258,5050690
12501818608593976,5050348
12349988773265056,5049022
12378955243709873,5047079
12539654071197563,5050857
12524223153501554,5050613
12441251904939007,5050702
12547618518774035,5050868
12367714295302949,5046738
12548552643539205,5049147
12406063426259861,5050899
12542544787076277,5048590
12322771839491288,5050689
12347468697365788,5050765
12321164051114152,5050556
12462393621502872,5049504
12314525903599486,5049569
12545205573283613,5050702
12334961850629359,4116851
12543370175193785,5050854
12314180955481516,5050702
12447190674216237,5049762
12314486426784354,5050756
12543531209098152,5050075
12370477453599062,5048395
12539654071197563,5050868
12378352323217762,5049683
12460887353259231,5046591
12475200190493167,5050147
12322771839491288,5050622
12548620475317168,5050544
12519038333944924,5050857
12539731534534567,5040243
12516407102158619,5050556
12428260085312344,5050348
12367866379032891,5050857
12505964238311937,5020240
12548652647597053,5050622
12548259444377843,5048395
12547618518774035,5050780
12498819975682316,5050556
12475162911167382,5050721
12314504143282100,5050434
12331368408369221,5050720
12383228891871075,5050817
12315668680151594,5050857
12314393313587093,5048071
12314253217811687,5050868
12522117395433961,5050348
12384665051732691,5050486
12525165929536344,5043805
12548669197181659,4650327
12546674284379416,5050566
12544087604581547,5050622
12508737316974507,5048966
12316158356676458,5050741
12515442603756688,5050622
12518367412882705,5048507
12512159216844923,5050622
12548583202393815,5050780
12548663635401270,5050506
12548655692037698,5050518
12314471422346816,5040346
12548655307342445,5050075
12521003490767970,5050420
12357667918339042,5045235
12523390764456461,5049683
12314207999684059,5050868
12417488707511187,5050868
0,5050402
12511872931711343,5050868
12314253217811687,5050765
12364563579918636,5050556
12422099565988095,5050622
12493418845996054,5049678
12513219007411870,5050547
0,5050740
12548635046592196,5050622
12547618518774035,5048519
12414533838129387,5050866
12370477453599062,5050868
12362789506876036,5050888
12547703740461280,5050699
12548629007562072,5050780
12548666987548150,5050868
12348023413948269,5050622
12514041130005370,5050868
12405207526435831,5050857
12536227191094446,5050721
12314180955481516,5050456
12522769140777529,5050857
12542307485087920,5050857
12331368408369221,5050720
12548669079256445,5049977
12548534318489061,4584063
12547581647263878,5050702
12548668888553997,3335947
12533777243435756,5050702
12547703740461280,5050740
12520170972174915,4732120
12506247637507140,4273959
12507182197376784,5050854
12545548323603294,5050765
12432397340797901,5050641
12512158193735049,5045197
12548655307342445,5050291
12547703740461280,5050817
1254866245782922,5047833
12395014057226897,2974016
12548669018779269,4116680
12548620475317168,5050012
12513642013245282,5050702
12483490059212440,5050556
12314393313587093,5050866
12505964238311937,5020152
12526564766096404,5050726
12447903068485393,5050721
12547703740461280,5050506
12545032155075310,5050622
12382836961991280,5050075
12395014057226897,2846859
12543386874214248,5050390
12357364185628647,5048820
12443340779906330,5050741
12544044050948423,5050741
12487679980945079,5050780
12314464615687452,5049222
12548669919005118,5048149
12364563579918636,5050854
12548669326061827,5050622
12548259444377843,5049683
12314813561751847,5048818
12548669267346834,5050348
12475200190493167,5049949
12546794049372079,5048957
12546700910728727,5050075
12414426702811209,5050075
12341247825506380,5049152
12470061328086722,5050075
12487679980945079,5050780
12354739440237521,5050721
12395014057226897,2833515
12548665551914566,5050409
12318793695966197,5050720
12368074114361928,5047483
12542643930495819,5050075
12314180672947666,5050702
0,5050063
12315254525257805,5049581
12546903403921016,5004392
12455006990287288,5049747
12529729977865339,5050825
12548672786838861,4989673
12465643602845660,5050868
0,5050127
12543272862016015,5050888
12542418437779691,5049747
12548662905938137,5048519
12546794049372079,5050622
12541376565921123,5036903
12548520367276138,5049581
12462129961723753,5050075
12548666721259972,5048957
12505964238311937,5018967
12314585924492298,5050857
12320409725932507,5050466
12541863422767541,5050613
12314524619887482,5050486
12457758508416685,5050345
12317149260834202,5050506
12496866645673384,5050854
0,5050765
12529613416074694,5050897
12513219007411870,5050075
12546037975878112,5050866
12314471422346816,5039380
12414426702811209,5050780
12530389809188656,5050442
12489221481972304,5050556
12546674284379416,5050566
12315835339779586,5050765
12488949861584176,5050825
12548669835315486,5050866
12492420346406046,5045197
0,5050868
12548666987548150,5050817
12548669208869534,5050857
12546903403921016,4994928
12506369663128320,5044443
12544670607945459,5050857
12545877303434175,5048918
12548559811711109,5050702
12548654053462627,5050765
12333259409568256,5050868
12548666484467262,5050868
12528517923283385,5050857
12514041130005370,5050765
12536272813428229,5050622
12499786026834663,5049839
12548665924211966,5048916
12523390764456461,5050442
0,4289501
12314524619887482,5047577
12538791288958600,5049198
12536273638496778,4988763
12548620475317168,5049007
12395014057226897,2374156
12441161845485396,4552264
12536227191094446,5050702
12315181708565256,5050857
0,2897809
12353040836837864,5049581
12353040836837864,5048507
0,5050726
12548559811711109,5050721
12546164876826899,5049022
12542559879793252,5048809
12528254369195426,5050622
12314558222764134,5050348
12323626907096523,5043782
12548665924211966,5043904
12353040836837864,5049173
12541714585001858,5050699
12513158440324633,5050817
12548669490249297,4117019
12325990183288237,5050857
12541648842815233,5049214
12523346954285808,5050764
12457587127176509,5050689
12314461682738137,5050442
12548669503284472,5037000
12523390764456461,5050325
12515242148882807,5049839
12533895796339227,5050291
1254866871692636,4117323
12316932300315732,5050622
12548668942188373,5050622
12548655692037698,5050518
12491287474956240,5050622
12548669490281548,5050613
12325550325166313,5050868
12547155196847855,5050756
12501966027816146,5048976
12471328278431335,4980463
12491492088905714,5050547
12513158440324633,5050622
12462393621502872,5049374
12543315191132173,5050741
12399737421119167,5050868
12533895796339227,5050012
12314471422346816,5035991
12548657471648376,5050780
1241876246274446,5050622
12548667076253602,3917713
12546674284379416,5050566
12533895796339227,5050544
12407662773662862,5050857
12505964238311937,5018948
12314413891398168,5050726
12314558768376867,5050622
12548212692042770,5047014
12533895796339227,5050547
12506843375484023,5049581
12315193620918619,5050868
12539695095641484,5050866
0,5050857
12525292524186467,5050868
12314245730019210,5044748
12317100352517979,5044356
12500291292513711,5050857
12490394525156553,5050857
12546894384066115,5050868
12533895796339227,5050547
12314471422346816,5037139
12436364396535651,5050442
12498463549211432,5050866
0,5050702
12314179641898429,5050622
12531348666658747,5050075
12511302778758534,5050556
12548476252428759,5050556
12548655307342445,5050544
12315041058432631,5050868
12533895796339227,5050780
12548669663064565,5050556
12482637499243912,5050780
12548669272981382,5050854
12314433945119544,5050765
12432397340797901,5050633
12548663056618276,5049683
12548665924211966,5048510
12432492632694354,5049374
12548669667035948,5050622
12543386874214248,5050756
12331859874214304,5047598
12468216162143486,5049588
12548669663112223,5049581
12548611805449817,5050899
12548667076253602,3917713
12499915609156242,5050857
12548660847748263,5049022
12499915609156242,5050868
12536273638496778,5050505
12317149260834202,5049949
12543272862016015,5048712
12342234595157440,5050063
12548669725692080,4869031
12391349248812967,5043360
12547561353578271,2608667
12314630481281227,5049259
12450526052596471,5050506
12531350135892370,5050641
12379387087172349,5050726
0,5044443
12482779763284201,5050470
12516241293856545,5050868
12370561516561886,5048580
12546591436607987,4600677
12545548323603294,5050866
12538724559292306,5050741
12548669836769786,3020871
12545808369217940,5050868
12512334444763586,5050866
12536273638496778,5048829
12511302778758534,5050702
12399737421119167,5049377
12547679629281664,5050868
0,5049705
12548076701637598,5050756
12432837300925585,5050765
12347311773604995,5048820
12317173314217394,5050868
12473108018646757,4993464
12432492632694354,5049716
12454812060931774,5050868
12498947683742944,5050866
12314972034459728,5049022
12431562738162622,5050857
12314197551992078,5050613
12543531209098152,5049022
12547747048282158,5048580
12548669663112223,5049581
0,5050765
12314486426784354,5050035
12367030470785613,5050837
12548655692037698,5050486
12521003490767970,5049437
12530389809188656,5050348
12532291170383322,5049839
0,5050127
12344582941643800,5050442
12548421838135927,5050765
12501818608593976,5050868
1246090669296946,5050505
12314486426784354,5049481
12537334586098516,5050868
12315209954471871,5050721
12376449543108973,5050492
12517851886093040,5050442
12322397815478381,5043805
12434473613729559,5050741
12546674284379416,5050613
0,5049007
12464644953123435,5048507
12531158901625108,5050780
12314486426784354,5049515
12364611560993484,5049581
12544901879469578,5050702
12546855652183940,5050854
12513642013245282,5050868
12536273638496778,5047132
0,5048269
12518320074337139,5049683
12529729977865339,5050690
12315967899702428,5049596
12548989578128021,5050857
12530113605878667,5050857
12548669862891322,5049581
12508062833128464,5050486
12314504143282100,5048712
12322717882037594,5050868
12445533910596133,4981670
0,5049385
12518628541095930,5050866
12441271893274137,5050726
12545874140105986,5049222
12314486426784354,5047137
12548669520673962,5050408
12536273638496778,5044986
12540737366617137,5050868
12542823803689541,5050556
12533957629379118,5050699
12524511974212839,5049716
12314213881382910,5050075
12495851653926862,5050868
12315835339779586,5050857
12496513698537804,5050702
12373265061981361,5050765
12537207139947255,5050348
12543326022803644,2282485
12521003490767970,5046922
12544670607945459,5050868
12314213963127826,5049581
12494711045152468,5050544
12548669876286809,5050866
12352957865608217,5050679
12548657471648376,5050291
12333525350186256,5048918
0,4268891
12418243902861289,5050866
12522583383599430,5050702
12348023413948269,5049022
12320409725932507,5050720
12507877860311266,5050473
12546678012169520,5003163
12513642013245282,5050622
12314499724371745,5050689
12314214518985669,5050866
12314553271561679,5050866
12315196980469986,5049716
12544044050948423,5045235
12469977515658616,5050702
12536273638496778,5043271
12314229794373800,5050857
12544087604581547,5050622
12527417023268689,5049022
12524017517505479,5049581
12472157438545529,5050622
12541484442457137,5050702
12323086269687630,5049683
12544411865009500,5050442
12493382461476890,5050868
12508062833128464,5050794
12547703740461280,5050857
12314524619887482,5047577
12496866645673384,5048820
12470857597968782,5044093
12314253217811687,5050012
12548076701637598,5049259
12536326121566817,5050556
12314957432123174,5050075
12414533838129387,5050868
12414844959398408,5039919
12548669440418694,5049581
12548656496452567,5048835
12535536911514921,5050622
12501818608593976,5050740
0,5050876
0,5048269
12545481942819497,5050868
12548669836769786,3020871
12507182197376784,5050868
12548670009848819,4571581
12548656496452567,5050486
12317100352517979,5050690
12536273638496778,5041829
0,5048001
0,5050765
12523316808993097,4116798
12352258547073123,5050547
12498587173533858,5043782
12548669536782455,5050556
12447190674216237,5049581
12462129961723753,5050544
12314193937152152,5050780
12364290848753824,5050702
12531348666658747,5049007
12547694816878842,5050478
12376491669847404,5050075
12488122071092750,5048507
12333568007925430,5050868
12544087604581547,5050857
12323626907096523,5050402
12316344111706784,5050765
12464644953123435,5044443
12319723993328004,5050756
12548670009848819,4571581
12362789506876036,5048712
12548529568502642,5050699
0,5050075
12538827042548132,5050857
12316618079664967,5050857
12331368408369221,5050457
12526788253719788,5050868
12314328967322982,5050868
12319657165071243,5050622
12548668942188373,5049581
12548670104888618,4862623
12545481942819497,5050702
12348060903439431,4383546
12472401909952288,4117136
12548268108007843,5050690
0,5050837
12548655692037698,5050854
12315531327253314,5050622
12516407102158619,5050702
12548665551914566,5050613
12524391152085600,5050868
12548669536782455,5050442
12543979709163719,5050868
12434612516722888,5044287
12533957629379118,5050857
12548669836769786,3020871
12543343514559170,5049581
12314417281252588,5049716
12314483012815185,5050699
12473108018646757,5047598
12535432233911600,5050857
12470061328086722,5049581
12314249998188420,5050868
12548668942188373,5050075
12547703740461280,5050506
12447774116351611,5050622
12548669536782455,5050075
12546855652183940,5050506
12474859981818339,4117040
12314472405711281,5050402
12494264731436568,4239196
0,5050544
12430152508913543,5050702
12315839155747828,5048507
12335865991528265,5050348
12314434309065307,3867068
12548669536782455,5049716
12314261320912437,5050854
12548667809011087,5044093
12548669663112223,5049022
12456640081092889,5050868
12314499724371745,5050148
12545377479371128,5050866
12326632140381004,5050702
12483861797344717,5049839
12540833770445814,5050868
12504588641234697,5050876
12314253217811687,5050544
12523316808993097,5020032
12548365145469636,5040243
12548339569676351,5049958
12470670365013603,5050868
12548660943149348,5050868
12547569767654825,5050854
12414426702811209,5050291
12545069620167905,5050409
12545481942819497,5050857
12482637499243912,5050780
12347468697365788,5050690
12368888498127851,5050505
12548669725692080,4869031
12462393621502872,5049504
12548670202653928,5050756
12315261041056451,5050622
12314328967322982,5050348
12430199390155701,5050613
12315195372491969,5050857
12314878331253842,5049716
12469977515658616,5050756
12314433945119544,5049177
12368473863087032,5050518
12317759352964151,5050442
12548585266496270,5048507
12378955243709873,5050486
12314181746718499,5050868
12524391152085600,5050857
12532539890625406,5050726
12419886961701987,5050899
12542744751565951,5044093
12546703569685698,5050868
12547824566982921,5050556
12518367412882705,5046646
12548663635401270,5050702
12523634425957309,5050765
12487679980945079,5049007
12534820500212461,4405659
12548666721259972,5049098
12314183674987587,5050075
12373265061981361,5050348
12314249998188420,5050857
12331859874214304,5050854
12315701336539357,5050622
12547752428366923,5050721
12315293378309867,5034417
12548670033721599,5050457
12529487320942731,4951470
12548669663112223,5050442
12462173535467221,5050702
12525442148884797,5044043
12315134570533136,5050702
12536183012501729,5049344
12320409819377600,5050868
12548476252428759,5050556
12545808369217940,5050622
0,5049974
12414533838129387,5050702
12325600770134946,5050857
12376429910005516,4401660
12373265061981361,5042431
12507182197376784,5050825
12482637499243912,5050075
12544044050948423,5050556
12457758508416685,5049222
12314205893724763,5050857
12314183674987587,5014538
12315835339779586,5050726
12317176333388321,5050622
12317122633012009,5049098
12539083482034964,5050622
12543139665594997,5050442
12498819975682316,5050857
12315193620918619,5049839
12369837480157292,5050702
12315203124848305,119433
12432492632694354,5050075
12414426702811209,5050012
12314524619887482,5050841
12508062833128464,5050740
12382836961991280,5049716
12539055406401581,5044443
12314471422346816,5032193
12548585266496270,5048580
12314183674987587,5047076
12548593180478076,5049022
12548476252428759,5050857
12314502407113907,5050866
12333115320019676,5050521
12504533285558245,5050556
12522287232224144,5050868
12540807778414751,5049678
12416418019632090,5050622
12314183674987587,5045412
12512334444763586,5050857
12314183674987587,5047480
12548669663112223,5050442
12506056965088765,5039661
12546474773656398,3674408
12548669663064565,5049374
12544901879469578,5049374
12548670202653928,5050622
12502567565737110,4057515
12390465574851418,5050868
12522287232224144,5050702
12417488707511187,5050765
12536272813428229,5050075
12525861258874602,5049716
12362789506876036,5050387
12482118517509090,5049683
12316118814689089,5050857
12315098663325710,5050756
12548670533232580,5050325
0,4938782
12547370638904375,5050505
12314205893724763,5050817
12437118953136667,5047075
12524910617774839,5048976
12314181746718499,5050765
12433406119064911,5050756
12314218977966311,5050868
12548663635401270,5050854
0,5050868
12314957432123174,5049007
12315153141329920,5050897
12524174532955454,5050868
12314214518985669,5050741
12484237157102551,5050868
12534820500212461,5014321
12368888498127851,5050544
12544276464215303,5050741
12314265606577917,5047719
12488194389202764,5050702
12331859874214304,5050473
12539654071197563,5050348
12530054940371767,5050741
12544087604581547,5050857
12495529529275893,5048957
12314205893724763,5050506
12525251611877823,5050780
12480296340173456,5050622
12522287232224144,5050866
12524391152085600,5050348
12545661213536214,5043805
12314435183115627,5050866
12314261320912437,5050521
12315998484482815,5050741
12547370638904375,5043271
12414533838129387,5050857
12337283415207926,5050854
12432537393804860,5050613
12536403982028115,5050780
12542744751565951,5040243
12452750118189855,5050325
12314433945119544,5049177
12548670202653928,5050780
12524910617774839,5042617
12314433945119544,5050765
12548669835315486,5049940
12314553271561679,5050866
12505964238311937,5049668
12522287232224144,5050622
12314417281252588,5050442
12476632154476534,5050622
12339512505253278,5048448
12545377479371128,5050888
12548657846528169,5050325
12544087604581547,5050817
12514041130005370,5050765
12517381060273667,4495300
12401389241966277,5050641
12367866379032891,5050506
12533777243435756,5050447
12519215910788414,5050622
12446499528225665,5050622
0,5050868
12548631770781618,5050857
12542643930495819,5050544
12544087604581547,5050506
12314205893724763,5050699
12348104391692947,5050622
12517576284183876,5050868
12473436172505655,5050556
12545874140105986,5050348
12314559667643757,5050622
12521470687183357,5048580
12527038623934725,5049374
12513682359116344,5050348
0,4268891
12316344111706784,5049558
12432837300925585,5050756
12460544893786371,5050442
12331859874214304,5050486
12401687721967588,5048775
12370561516561886,5048916
12545869607112350,5050868
12541648842815233,5049214
12315254375676548,5050622
12342234595157440,5049716
12493944056233935,5047483
12548670635978788,3511195
12543531209098152,5049022
0,5050868
12314442075384539,5050857
12456640081092889,5050325
12348023413948269,5049351
12314630481281227,5049100
12547658341786989,5050622
12521470687183357,5048580
12535709681879825,5049581
12314205893724763,5050740
12329538252658804,5050442
12332168796601297,5050765
12514041130005370,5050765
12314899315418296,5050741
12314205893724763,5050726
12314442075384539,5050622
12326636355454026,3961383
12544340108906728,5048448
12505964238311937,4885895
12319553344935144,5050740
12314504143282100,5050434
12314253217811687,5050291
12348060903439431,4282273
12466580733756790,5050622
12487679980945079,5050075
12314553271561679,5050442
12497477738975981,5049747
12314464615687452,5048864
12546555999371886,4885496
12314229794373800,5050556
12517576284183876,5050765
12519215145747531,5041543
12318793695966197,5050691
12441018522256297,5050456
12539056012166482,5043493
12548662055194920,5029592
12548365145469636,5047706
12430846230704918,5050325
12548670730109806,5032499
12314433945119544,5050866
12531347595002260,5050857
12517969135655982,5050622
12548670513494116,5045609
0,5050741
12502853784346720,5050857
12544901879469578,5044443
12530326562451654,5049098
12315209954471871,5050765
12343354544538610,5050868
12548268108007843,5040310
12508062833128464,5050613
12544087604581547,5050817
12315967899702428,5049839
12430846230704918,5050035
12413803009849241,5049716
0,3174124
12543155893634886,5039611
12318409356667599,5048818
12540532236258528,5048918
12544670607945459,5050868
12549460295466917,5050868
12318858931531522,5050702
12501818608593976,5050756
12331859874214304,5050521
12531350135892370,5050143
12535539005626396,5047613
12502853784346720,5050556
12517693401479816,5050765
12524511974212839,5049374
12318793695966197,5050679
12523316808993097,4116817
12315436489544902,5048149
12469977515658616,5050868
12520862910788334,5050325
12462129961723753,5050075
12508340602966200,5048395
12477312882344243,5050866
12315360043052871,5050547
12314558222764134,5050857
12521524541401427,5050888
12525305783399308,5050868
12502853784346720,5050854
12314205893724763,5050899
12538791288958600,5049022
12314559620819025,5050825
12324398199088244,5050470
12382410190696094,5050348
1240299303005907,5050780
12401389241966277,5050633
12518367412882705,5049007
12548655307342445,5050544
12314559172681179,5050868
12539514273509548,5050075
0,5043782
12323626907096523,5050402
12368919958687570,5050868
12548667961092029,5050622
1252258311078291,5050868
12539539413123303,5050506
12533080811926860,5048519
12327503745358590,5050442
12369680938188772,4119621
12314472405711281,5050012
12507182197376784,5049940
12524910617774839,5048976
12314268129974759,5049839
12430846230704918,5050756
12548288892651894,5050456
12521706195064539,5050756
12514041130005370,5050702
12540833770445814,5044443
12323626907096523,5043782
12547825194354270,5050726
12536227191094446,5050866
12548670899114783,5050556
12323041958456497,5050868
12546843579744383,5050868
0,3174124
12510149418146553,5050702
12479931469121568,5050765
12548288892651894,5049581
0,5050868
12413803009849241,5050556
12314967118312330,5050506
0,5050726
12548657471648376,5050547
12548662434201880,5050741
12506446318834589,5050702
12546397216252790,5050868
12488949861584176,5050726
12548680525006447,5050817
12316159319463524,5050556
12546903403921016,5050622
0,5049839
0,5050857
12314474027042896,5050868
12548670899114783,5050854
12314934591183472,5050622
12314632636424394,5050780
12548552643539205,5050075
12314181746718499,5049716
0,4260481
12517576284183876,5049581
12548670954897024,5050702
0,5049949
12330826399494007,5050756
12376491669847404,5050348
12544044050948423,5050857
12314524619887482,5050806
12323626907096523,5050075
12542990896567328,5050442
12543531209098152,5047635
12548670927518139,5050556
12537135203564180,5050868
12533957629379118,5050147
12314632636424394,5050547
12548421838135927,5050854
12314213713592931,5050622
12531845649372766,5050702
12319968011235308,5048252
12548670372637071,5028308
0,5050868
0,5049741
12321134368494818,5048918
12548670957505403,5050702
12314632636424394,5049147
0,5048507
0,5050726
12524910617774839,5043001
12548288892651894,5049497
12315060936434803,5050888
12314957432123174,5050075
12548288892651894,5050556
12425831848133638,5050622
12473108018646757,5050486
12541369810606636,5050741
12314632636424394,5044443
12314908756687264,5050868
0,5048507
12476005203475243,5044443
12546397216252790,5050702
12487743720783561,5049581
12314632636424394,5050622
12535657738746287,5050622
12314632636424394,5049581
12463913060478651,5050741
12314605896286258,5049705
12505964238311937,4868306
12475162911167382,5050702
12314428242042806,5050442
12418243902861289,5050857
12331859874214304,5050265
12386232516951007,5050622
12498947683742944,5050868
12525251611877823,5050291
12517576284183876,5050702
12506446318834589,5050868
12430846230704918,5049683
12314471422346816,5033086
12547155196847855,5050442
12548659736813271,5050556
12518808118681479,5049581
12314270275852387,5042615
12477786627185073,5050690
12515242148882807,5049839
12548669876286809,5050702
0,5050868
12314179641898429,5050765
12348023413948269,5050265
12517851886093040,5049198
12437670316254511,5049815
12314957432123174,5050622
12548669667035948,5050868
12413664751227247,5050702
12513219007411870,5043537
12515790064161054,5050857
12522630545473355,5050075
0,3760582
12495286303662262,5050075
12531720601536363,5048448
12537334586098516,5050899
12317149260834202,5050506
12317173314217394,5050442
12314352451951650,5050868
12314270275852387,5049351
0,5050857
12527076037681282,5050702
12314559172681179,5050857
12541617421929694,5050868
12535657738746287,5050075
12507182197376784,5050622
12548671031093850,4117113
12491492088905714,5050547
12514041130005370,5050857
1240299303005907,5049022
12548365145469636,5040243
12548660943149348,5050765
12541617421929694,5050556
12489020903716209,5049581
12547635377347139,5050442
12505170816662474,5047572
12541617421929694,5050857
12314253217811687,5050866
12548667102202023,5050868
0,5048507
12548671046812031,4001826
12547832421099347,5050622
12331368408369221,5050679
12491492088905714,5050765
12314352451951650,5050702
12418139190521950,4380000
12520170044024778,3960118
12548652912346188,5044443
12544670607945459,5050518
1240299303005907,5049581
12432837300925585,5050868
12506446318834589,5050622
12493016258609133,5049839
12489018065337062,5050854
12441343594734508,4164336
12441343594734508,4162642
12314499724371745,5050599
12441343594734508,3441727
12541617421929694,5050699
12517576284183876,5050556
12548663635401270,5050556
12534366152916236,5046594
12548655307342445,5050291
12548365145469636,5044093
12460544893786371,5049683
12498547977771002,5050622
12423078961377891,5050556
12548652912346188,5049374
12544044050948423,5050817
12548655307342445,5050075
12462129961723753,5050702
12457828387807912,5050015
12441343594734508,4320549
12441343594734508,4183841
12441343594734508,4882363
12441343594734508,4065195
12546590792449832,5050456
12460937797128081,5049668
12506446318834589,5050075
12548339569676351,5050622
12541617421929694,5050613
12314438827696783,5050348
12542990896567328,5050897
12521776411037344,5050442
12431914391085498,5050556
12546821852659481,5050868
12538297739259482,5050721
12314352451951650,5050866
12450526052596471,5050486
1254861612801287,5050348
12504098361294296,5050442
12512589065873806,5046025
12512589065873806,5047076
12482779763284201,5049747
12548671260842295,5049581
12506147693911767,5050857
12541617421929694,5050721
12329307020958545,5050556
12535092021568517,5049123
12548671473124572,5050325
12314537787592608,5050765
12398062981251818,5049693
12491492088905714,5049007
12314605896286258,5048368
12531348666658747,1767661
0,4260481
12524511974212839,5049558
12524174532955454,5050702
12441343594734508,4265085
12329538252658804,5050075
12541617421929694,5050702
12504000788227876,5050897
12515242148882807,5049814
12548671175624399,5050602
12545111781271252,5049839
12531696448903138,5050866
12548671211872188,5050866
1240299303005907,5049173
12548662434201880,5050741
12321164051114152,5049581
12493846756909829,5044356
12344440137135371,5050506
12530389809188656,5050486
12541600493561011,5050622
12547283146401250,5049558
12508920153597025,5050868
12548671168129389,5050866
12544087604581547,5050699
12314422203694939,5050702
12314229794373800,5050854
12374454237756558,5050075
12426098482706878,5050556
12539539413123303,5050492
12491442672173109,5049581
12517576284183876,5049716
12540532236258528,5044093
12433406119064911,5039948
12315293378309867,5048507
12367866379032891,5050699
12508920153597025,5050726
12368888498127851,5050765
0,5050857
12340462131639780,5050075
12314422203694939,5050868
12314499724371745,5050398
12545640530609237,4561836
12548671276998415,4572454
12544960513955873,5050073
12548671168129389,5050765
12495798001106798,5042737
12548365145469636,5042833
12314422203694939,5050866
12470660918129566,5050348
12498587173533858,5050699
12547841514218717,5050622
12314198904493277,5050741
12349105095689564,5049558
12314433945119544,5043214
12517222972651574,5043182
12315300159504292,5049007
12314178632557910,5050622
12370561516561886,5048917
12470857597968782,5050857
12314671324535478,5050765
12546821852659481,5049581
12508920153597025,5050702
12548489092018752,5050702
12500390408434158,5050622
1240299303005907,5049716
12314523167477881,5050868
12543531209098152,5049668
12545840903755246,5050344
12524910617774839,5048976
12348104391692947,5050622
12314422203694939,5050857
12548669835315486,5050473
12541233628781979,5050868
12314471422346816,5044519
12314229794373800,5050556
12317149260834202,5050486
12531270602146431,5050868
12517969135655982,5048957
0,5050866
12435848265363445,5050857
12480296340173456,5050622
12407662773662862,5050899
12517903782544635,5050888
12314218977966311,5050868
12547283146401250,5050063
12498547977771002,5048957
